flightTime,flightMode,stateShiranui3,stateBuzzer,pressure,temperature,altitude,descentCount,accelerationX,accelerationY,accelerationZ,gyroX,gyroY,gyroZ,yaw,pitch,roll,voltage33,voltage5,voltage12
14.02,4,0,1,97830.14,20.33,369.47,71,-0.74,0.43,0.72,49.88,-23.72,-486.46,216.35,-82.78,-91.78,3.30,4.87,11.97
14.04,4,0,1,97836.16,20.34,368.95,72,-0.74,0.42,0.69,47.74,-24.76,-478.11,224.48,-87.54,-99.41,3.30,4.87,12.17
14.06,4,0,1,97833.58,20.34,369.18,73,-0.79,0.41,0.81,45.67,-27.87,-469.21,19.74,-87.61,105.80,3.30,4.87,12.02
14.08,4,0,1,97843.93,20.34,368.29,74,-0.69,0.34,0.73,45.18,-28.48,-459.63,28.27,-83.04,97.75,3.30,4.87,12.10
14.10,4,0,1,97844.83,20.33,368.21,75,-0.64,0.25,0.63,44.09,-29.76,-450.49,30.09,-78.52,96.39,3.30,4.87,12.04
14.13,4,0,1,97841.43,20.34,368.50,76,-0.56,0.16,0.65,46.16,-30.85,-442.44,30.96,-74.07,96.00,3.30,4.87,12.13
14.15,4,0,1,97846.60,20.32,368.06,77,-0.49,0.13,0.69,48.72,-32.01,-434.94,31.51,-69.70,95.96,3.30,4.87,12.15
14.17,4,0,1,97858.61,20.34,367.04,78,-0.35,0.15,0.71,50.79,-30.43,-427.38,31.98,-65.41,96.01,3.30,4.87,12.15
14.19,4,0,1,97851.78,20.32,367.62,79,-0.24,0.16,0.74,52.50,-28.41,-421.40,32.44,-61.17,96.11,3.30,4.87,12.17
14.22,4,0,1,97856.95,20.32,367.18,80,-0.15,0.20,0.85,54.76,-22.26,-417.44,32.96,-56.99,96.19,3.30,4.86,11.96
14.24,4,0,1,97864.72,20.32,366.51,81,0.01,0.34,0.85,54.21,-16.83,-419.09,33.53,-52.79,96.23,3.30,4.86,11.88
14.26,4,0,1,97869.89,20.32,366.07,82,0.07,0.58,0.91,51.28,-10.12,-424.27,34.17,-48.54,96.22,3.30,4.88,11.86
14.28,4,0,1,97862.13,20.32,366.74,83,-0.01,0.78,0.92,43.96,-4.33,-432.56,34.84,-44.21,96.14,3.30,4.87,11.88
14.30,4,0,1,97873.38,20.31,365.77,84,-0.20,0.91,0.93,34.09,-1.28,-440.00,35.50,-39.79,96.00,3.31,4.85,11.86
14.32,4,0,1,97872.48,20.32,365.85,85,-0.46,1.01,0.93,23.72,-2.20,-446.40,36.09,-35.31,95.84,3.30,4.86,12.12
14.34,4,0,1,97873.30,20.33,365.78,86,-0.75,1.01,1.01,13.29,-9.09,-448.78,36.55,-30.79,95.69,3.30,4.87,12.13
14.36,4,0,1,97875.88,20.33,365.56,87,-0.81,0.82,0.87,5.67,-18.23,-445.55,36.87,-26.29,95.56,3.30,4.87,12.02
14.39,4,0,1,97883.64,20.33,364.90,88,-0.91,0.69,0.85,2.80,-30.24,-436.89,37.02,-21.86,95.49,3.32,4.87,12.13
14.41,4,0,1,97886.23,20.33,364.67,89,-0.99,0.68,0.78,1.40,-42.62,-424.70,37.01,-17.54,95.47,3.30,4.87,12.17
14.43,4,0,1,97888.01,20.32,364.52,90,-0.93,0.56,0.77,2.56,-54.39,-410.91,36.87,-13.35,95.50,3.30,4.87,12.17
14.45,4,0,1,97887.08,20.33,364.60,91,-0.79,0.39,0.70,8.72,-64.33,-398.23,36.62,-9.27,95.60,3.30,4.87,12.17
14.47,4,0,1,97894.84,20.33,363.94,92,-0.73,0.38,0.71,15.12,-73.17,-387.99,36.28,-5.30,95.75,3.30,4.87,12.17
14.49,4,0,1,97894.84,20.33,363.94,93,-0.60,0.29,0.64,24.33,-78.66,-378.29,35.88,-1.41,95.97,3.30,4.87,12.05
14.51,4,0,1,97892.25,20.33,364.16,94,-0.59,0.32,0.60,33.72,-82.74,-370.30,35.46,2.40,96.26,3.30,4.88,12.02
14.53,4,0,1,97895.77,20.32,363.86,95,-0.50,0.27,0.58,44.21,-84.63,-364.33,35.02,6.16,96.62,3.29,4.87,11.81
14.55,4,0,1,97905.19,20.33,363.06,96,-0.42,0.22,0.59,54.45,-83.23,-359.57,34.61,9.86,97.06,3.30,4.87,11.86
14.57,4,0,1,97911.22,20.34,362.54,97,-0.34,0.26,0.62,64.33,-80.55,-356.89,34.25,13.53,97.58,3.30,4.87,11.88
14.60,4,0,1,97907.78,20.33,362.83,98,-0.15,0.27,0.65,74.27,-74.51,-355.30,33.98,17.16,98.20,3.30,4.87,11.89
14.62,4,0,1,97900.95,20.32,363.42,99,-0.07,0.40,0.69,82.13,-65.98,-356.83,33.84,20.79,98.92,3.30,4.87,11.89
14.64,4,0,1,97915.55,20.33,362.17,100,-0.02,0.48,0.63,86.22,-54.45,-360.37,33.86,24.43,99.74,3.30,4.87,11.89
14.66,4,0,1,97914.70,20.33,362.24,101,-0.02,0.56,0.78,90.06,-40.79,-365.24,34.11,28.09,100.70,3.30,4.87,11.89
14.68,4,0,1,97909.52,20.33,362.68,102,-0.15,0.72,0.78,88.60,-29.88,-369.70,34.57,31.76,101.76,3.31,4.87,11.92
14.71,4,0,1,97915.55,20.33,362.17,103,-0.23,0.94,0.77,82.74,-15.55,-374.39,35.31,35.44,102.95,3.30,4.87,11.75
14.73,4,0,1,97925.05,20.33,361.36,104,-0.30,0.99,0.73,73.90,-6.89,-375.73,36.29,39.10,104.23,3.30,4.86,11.78
14.75,4,0,1,97930.31,20.31,360.91,105,-0.52,1.01,0.76,64.15,-0.49,-377.44,37.52,42.74,105.63,3.30,4.87,11.63
14.77,4,0,1,97919.06,20.32,361.87,106,-0.79,0.92,0.78,54.33,1.83,-379.02,38.99,46.38,107.15,3.30,4.86,11.68
14.79,4,0,1,97934.59,20.32,360.54,107,-0.87,0.86,0.74,44.57,-0.37,-379.70,40.67,50.01,108.81,3.29,4.87,11.81
14.81,4,0,1,97929.41,20.32,360.99,108,-1.00,0.80,0.80,36.04,-4.21,-378.72,42.60,53.61,110.65,3.30,4.87,11.92
14.84,4,0,1,97932.00,20.32,360.76,109,-1.05,0.71,0.78,28.05,-10.06,-376.10,44.79,57.16,112.70,3.30,4.87,11.94
14.86,4,0,1,97940.58,20.33,360.03,110,-1.09,0.53,0.78,23.23,-15.98,-370.49,47.32,60.65,115.06,3.30,4.89,11.91
14.88,4,0,1,97944.01,20.33,359.74,111,-1.08,0.42,0.74,19.33,-24.82,-362.74,50.22,64.04,117.80,3.29,4.87,11.91
14.90,4,0,1,97950.11,20.32,359.22,112,-1.09,0.42,0.73,18.17,-31.71,-352.80,53.63,67.30,121.07,3.30,4.87,11.91
14.92,4,0,1,97950.11,20.32,359.22,113,-1.07,0.22,0.80,17.74,-42.07,-341.65,57.70,70.44,125.02,3.30,4.87,11.89
14.94,4,0,1,97954.36,20.33,358.85,114,-0.91,0.01,0.74,20.06,-48.11,-328.05,62.80,73.39,130.05,3.30,4.88,11.92
14.96,4,0,1,97969.13,20.31,357.59,115,-0.74,-0.10,0.67,25.12,-52.44,-311.83,69.37,76.07,136.64,3.30,4.87,11.91
14.98,4,0,1,97970.81,20.32,357.45,116,-0.60,-0.23,0.69,32.38,-55.30,-294.57,78.12,78.42,145.49,3.30,4.87,11.89
15.00,4,0,1,97976.08,20.31,357.00,117,-0.46,-0.36,0.68,40.30,-56.10,-279.45,90.02,80.31,157.59,3.29,4.87,11.91
15.02,4,0,1,97977.73,20.32,356.86,118,-0.35,-0.32,0.67,49.15,-54.33,-267.68,105.76,81.57,173.64,3.30,4.87,11.94
15.05,4,0,1,97979.48,20.31,356.71,119,-0.23,-0.30,0.65,55.49,-51.04,-258.23,124.27,82.00,-167.48,3.30,4.87,11.88
15.07,4,0,1,97984.66,20.31,356.27,120,-0.02,-0.31,0.64,62.56,-45.37,-252.26,142.13,81.51,-149.18,3.30,4.87,11.88
15.09,4,0,1,97984.66,20.31,356.27,121,0.14,-0.27,0.65,68.29,-37.62,-250.67,156.34,80.27,-134.45,3.29,4.87,11.94
15.11,4,0,1,97991.52,20.32,355.68,122,0.27,-0.23,0.65,73.23,-28.54,-251.71,166.39,78.50,-123.83,3.30,4.86,11.94
15.13,4,0,1,97994.19,20.31,355.45,123,0.34,-0.16,0.68,75.85,-17.80,-255.61,173.18,76.38,-116.43,3.30,4.87,11.94
15.15,4,0,1,98001.95,20.31,354.79,124,0.35,-0.07,0.68,76.83,-7.13,-261.71,177.72,74.02,-111.26,3.30,4.87,11.94
15.17,4,0,1,98002.84,20.30,354.71,125,0.36,0.01,0.70,75.61,4.15,-268.84,180.73,71.48,-107.63,3.30,4.87,11.94
15.20,4,0,1,98008.88,20.30,354.20,126,0.35,0.14,0.71,70.43,18.05,-281.83,182.65,68.73,-105.10,3.30,4.86,11.78
15.22,4,0,1,98012.39,20.29,353.90,127,0.40,0.23,0.73,64.33,28.84,-292.01,183.86,65.84,-103.33,3.30,4.87,11.78
15.24,4,0,1,98023.55,20.30,352.95,128,0.41,0.38,0.74,55.24,38.29,-302.99,184.60,62.81,-102.10,3.30,4.85,11.79
15.26,4,0,1,98024.40,20.30,352.87,129,0.45,0.42,0.78,43.17,47.80,-312.50,185.00,59.67,-101.30,3.30,4.87,11.79
15.28,4,0,1,98024.48,20.29,352.87,130,0.33,0.58,0.83,30.12,55.12,-320.30,185.18,56.43,-100.83,3.30,4.87,11.78
15.31,4,0,1,98036.48,20.30,351.84,131,0.23,0.66,0.82,13.48,58.17,-326.89,185.29,53.13,-100.59,3.30,4.87,11.88
15.33,4,0,1,98029.58,20.30,352.43,132,0.17,0.65,0.79,-3.41,60.67,-331.46,185.34,49.78,-100.57,3.30,4.87,11.89
15.35,4,0,1,98033.91,20.30,352.06,133,0.05,0.57,0.80,-18.90,58.72,-335.67,185.44,46.40,-100.66,3.30,4.87,11.89
15.37,4,0,1,98035.67,20.29,351.91,134,-0.02,0.54,0.85,-33.23,53.11,-338.54,185.63,42.99,-100.84,3.30,4.87,11.88
15.39,4,0,1,98038.27,20.29,351.69,135,-0.12,0.47,0.84,-46.34,45.00,-338.05,185.93,39.61,-101.08,3.30,4.87,11.89
15.41,4,0,1,98039.08,20.30,351.62,136,-0.12,0.30,0.80,-57.44,35.43,-337.80,186.35,36.25,-101.37,3.30,4.87,11.89
15.43,4,0,1,98043.44,20.29,351.25,137,-0.12,0.14,0.84,-63.96,24.82,-335.37,186.90,32.92,-101.67,3.30,4.87,11.94
15.45,4,0,1,98051.20,20.29,350.59,138,-0.02,0.06,0.88,-68.35,13.72,-333.41,187.57,29.64,-101.97,3.29,4.87,11.92
15.48,4,0,1,98045.10,20.30,351.11,139,0.10,0.03,0.89,-69.76,3.48,-331.40,188.34,26.39,-102.26,3.30,4.87,11.96
15.50,4,0,1,98048.62,20.29,350.81,140,0.18,0.01,0.88,-70.67,-5.24,-330.91,189.20,23.16,-102.57,3.30,4.87,11.94
15.52,4,0,1,98054.60,20.30,350.30,141,0.28,-0.14,0.91,-68.54,-12.26,-331.95,190.14,19.94,-102.88,3.30,4.87,11.96
15.54,4,0,1,98056.38,20.29,350.15,142,0.35,-0.11,0.99,-65.18,-19.27,-335.00,191.15,16.70,-103.17,3.30,4.88,11.96
15.56,4,0,1,98051.20,20.29,350.59,143,0.44,-0.14,0.94,-60.67,-24.82,-340.55,192.22,13.43,-103.46,3.30,4.87,11.92
15.58,4,0,1,98053.79,20.29,350.37,144,0.49,-0.18,1.01,-54.09,-28.96,-348.35,193.35,10.09,-103.73,3.30,4.87,11.89
15.60,4,0,1,98068.39,20.30,349.12,145,0.56,-0.07,0.97,-46.34,-32.20,-358.05,194.54,6.67,-103.98,3.30,4.87,11.91
15.62,4,0,1,98074.49,20.29,348.60,146,0.65,-0.01,0.96,-40.73,-33.78,-368.23,195.78,3.15,-104.25,3.30,4.87,11.88
15.64,4,0,1,98076.16,20.30,348.46,147,0.75,0.02,1.03,-34.27,-33.84,-378.60,197.05,-0.46,-104.52,3.30,4.86,11.89
15.66,4,0,1,98071.91,20.29,348.82,148,0.75,0.19,0.92,-31.16,-31.46,-389.82,198.35,-4.18,-104.86,3.30,4.88,11.89
15.69,4,0,1,98086.50,20.30,347.57,149,0.75,0.38,0.91,-27.38,-29.15,-399.21,199.67,-7.99,-105.24,3.30,4.87,11.89
15.71,4,0,1,98094.27,20.30,346.91,150,0.66,0.56,0.96,-26.52,-27.01,-409.94,201.04,-11.90,-105.72,3.30,4.86,11.79
15.73,4,0,1,98090.02,20.29,347.27,151,0.44,0.78,0.92,-27.56,-25.91,-415.49,202.48,-15.84,-106.32,3.30,4.87,11.78
15.76,4,0,1,98112.38,20.30,345.37,152,0.21,0.89,0.96,-30.73,-29.88,-421.83,204.04,-19.82,-107.09,3.30,4.87,11.76
15.78,4,0,1,98101.19,20.30,346.32,153,0.13,0.79,0.91,-33.72,-34.51,-427.01,205.78,-23.80,-108.05,3.30,4.88,11.62
15.80,4,0,1,98110.72,20.29,345.51,154,-0.06,0.77,0.96,-33.41,-41.52,-431.71,207.74,-27.77,-109.22,3.30,4.85,11.60
15.82,4,0,1,98116.71,20.30,345.00,155,-0.13,0.67,0.83,-34.21,-49.63,-436.59,209.98,-31.72,-110.66,3.30,4.86,11.73
15.84,4,0,1,98115.89,20.29,345.07,156,-0.27,0.65,0.82,-30.24,-57.01,-437.87,212.54,-35.60,-112.36,3.30,4.87,11.75
15.86,4,0,1,98117.55,20.30,344.93,157,-0.35,0.47,0.81,-23.90,-66.04,-439.27,215.48,-39.38,-114.37,3.30,4.87,11.91
15.88,4,0,1,98124.39,20.31,344.34,158,-0.41,0.51,0.80,-15.98,-73.72,-438.35,218.86,-43.02,-116.75,3.30,4.87,11.92
15.90,4,0,1,98128.76,20.31,343.97,159,-0.35,0.38,0.74,-5.37,-79.09,-436.59,222.73,-46.51,-119.51,3.30,4.87,11.89
15.93,4,0,1,98134.75,20.31,343.46,160,-0.36,0.34,0.67,4.76,-82.87,-431.71,227.12,-49.79,-122.72,3.30,4.88,11.89
15.95,4,0,1,98134.75,20.31,343.46,161,-0.22,0.32,0.73,17.13,-83.48,-426.16,232.06,-52.85,-126.40,3.30,4.87,11.89
15.97,4,0,1,98134.75,20.31,343.46,162,-0.14,0.31,0.69,27.93,-80.49,-418.41,237.58,-55.65,-130.59,3.30,4.87,11.89
15.99,4,0,1,98145.17,20.30,342.57,163,-0.14,0.29,0.71,39.09,-75.98,-413.05,243.74,-58.18,-135.35,3.30,4.87,12.15
16.01,4,0,1,98144.28,20.31,342.65,164,-0.02,0.29,0.73,48.84,-69.33,-409.82,250.60,-60.44,-140.76,3.30,4.87,12.12
16.03,4,0,1,98152.94,20.30,341.91,165,0.05,0.45,0.74,56.34,-60.12,-409.39,258.26,-62.41,-146.92,3.30,4.86,11.86
16.05,4,0,1,98152.05,20.31,340.88,166,0.02,0.42,0.71,61.46,-50.12,-412.38,266.78,-64.05,-153.92,3.30,4.87,11.97
16.08,4,0,1,98148.61,20.30,342.28,167,-0.07,0.44,0.71,64.51,-40.37,-417.93,276.21,-65.29,-161.80,3.30,4.87,12.00
16.10,4,0,1,98164.14,20.30,340.95,168,-0.07,0.44,0.70,62.99,-28.66,-424.21,286.42,-66.07,-170.49,3.30,4.87,11.97
16.12,4,0,1,98158.11,20.30,341.47,169,-0.16,0.52,0.76,61.77,-17.38,-431.65,297.17,-66.29,-179.71,3.30,4.86,11.99
16.14,4,0,1,98166.73,20.30,340.73,170,-0.31,0.60,0.81,57.07,-11.04,-439.02,308.02,-65.87,170.93,3.30,4.87,12.02
16.16,4,0,1,98167.66,20.29,340.65,171,-0.39,0.64,0.74,49.82,-5.24,-442.56,318.38,-64.79,161.99,3.30,4.87,12.02
16.18,4,0,1,98183.18,20.29,339.33,172,-0.57,0.68,0.79,41.34,-1.10,-442.80,327.80,-63.12,153.93,3.30,4.88,12.15
16.21,4,0,1,98184.84,20.30,339.19,173,-0.80,0.55,0.85,29.39,-2.99,-433.72,335.88,-60.95,147.07,3.30,4.87,11.86
16.23,4,0,1,98179.66,20.30,339.63,174,-0.84,0.41,0.83,21.16,-8.35,-423.90,342.64,-58.40,141.43,3.30,4.88,11.83
16.25,4,0,1,98182.33,20.29,339.40,175,-0.89,0.30,0.80,16.16,-12.74,-411.28,348.24,-55.61,136.88,3.30,4.87,12.02
16.27,4,0,1,98195.19,20.30,338.31,176,-0.94,0.20,0.84,14.63,-22.68,-397.68,352.81,-52.63,133.31,3.30,4.87,11.96
16.29,4,0,1,98183.18,20.29,339.33,177,-0.85,-0.00,0.82,13.84,-29.63,-386.95,356.60,-49.55,130.49,3.30,4.87,12.02
16.32,4,0,1,98191.84,20.28,337.71,178,-0.85,-0.05,0.78,16.65,-36.59,-375.55,359.76,-46.40,128.29,3.30,4.97,12.12
16.34,4,0,1,98192.68,20.29,338.52,179,-0.69,-0.23,0.82,23.48,-45.43,-366.95,2.42,-43.21,126.64,3.30,4.87,12.13
16.36,4,0,1,98199.52,20.30,337.94,180,-0.49,-0.21,0.80,29.82,-47.87,-356.89,4.73,-40.05,125.39,3.30,4.87,12.12
16.38,4,0,1,98198.70,20.29,338.01,181,-0.38,-0.33,0.78,37.13,-49.33,-347.26,6.77,-36.92,124.48,3.30,4.87,12.12
16.40,4,0,1,98208.20,20.29,337.20,182,-0.17,-0.33,0.71,45.49,-50.18,-335.91,8.59,-33.87,123.87,3.30,4.87,11.92
16.42,4,0,1,98213.38,20.29,336.76,183,-0.12,-0.25,0.78,53.41,-48.17,-327.32,10.28,-30.89,123.48,3.30,4.87,11.84
16.44,4,0,1,98219.41,20.29,336.24,184,0.03,-0.29,0.75,58.78,-44.51,-317.44,11.87,-28.01,123.27,3.30,4.88,11.78
16.46,4,0,1,98218.56,20.29,336.31,185,0.15,-0.15,0.77,66.59,-37.01,-312.56,13.45,-25.20,123.20,3.30,4.87,11.96
16.48,4,0,1,98210.88,20.29,336.97,186,0.22,0.04,0.92,70.73,-31.71,-308.78,15.03,-22.46,123.24,3.30,4.87,12.10
16.50,4,0,1,98222.89,20.28,335.94,187,0.36,0.00,0.85,70.00,-21.65,-309.09,16.67,-19.78,123.32,3.30,4.87,12.02
16.53,4,0,1,98222.07,20.27,336.01,188,0.31,0.12,0.78,72.80,-12.01,-310.98,18.38,-17.13,123.48,3.30,4.87,11.84
16.55,4,0,1,98226.41,20.27,335.65,189,0.30,0.17,0.82,69.76,-2.99,-317.74,20.19,-14.48,123.65,3.30,4.87,11.91
16.57,4,0,1,98232.42,20.28,335.13,190,0.23,0.44,0.83,67.93,5.00,-325.24,22.10,-11.82,123.85,3.30,4.86,11.94
16.59,4,0,1,98235.02,20.28,334.91,191,0.17,0.64,0.87,60.79,11.40,-334.33,24.10,-9.11,124.05,3.30,4.87,11.97
16.61,4,0,1,98237.60,20.28,334.69,192,0.07,0.57,0.83,53.17,18.41,-342.74,26.21,-6.38,124.26,3.30,4.87,12.12
16.63,4,0,1,98243.59,20.28,334.18,193,-0.12,0.76,0.80,42.62,19.33,-347.01,28.34,-3.62,124.45,3.29,4.87,11.96
16.65,4,0,1,98236.75,20.27,334.76,194,-0.09,0.69,0.78,33.35,21.65,-349.39,30.51,-0.86,124.65,3.30,4.87,11.96
16.67,4,0,1,98253.13,20.28,333.37,195,-0.31,0.98,0.90,22.62,19.45,-349.27,32.66,1.92,124.85,3.30,4.88,12.07
16.70,4,0,1,98252.28,20.27,333.00,196,-0.35,0.85,0.84,10.06,13.90,-344.88,34.75,4.68,125.02,3.30,4.87,11.99
16.72,4,0,1,98257.45,20.27,333.00,197,-0.46,0.77,0.92,3.90,9.02,-341.71,36.80,7.44,125.24,3.30,4.88,11.86
16.74,4,0,1,98260.05,20.27,332.12,198,-0.51,0.67,0.86,-4.82,-0.06,-336.46,38.77,10.21,125.45,3.29,4.85,11.88
16.77,4,0,1,98272.98,20.27,331.68,199,-0.56,0.61,0.88,-9.39,-9.45,-332.80,40.66,12.99,125.69,3.30,4.87,11.84
16.79,4,0,1,98278.16,20.27,331.24,200,-0.66,0.54,0.91,-11.46,-18.23,-328.60,42.48,15.79,125.99,3.30,4.86,11.75
16.81,4,0,1,98272.13,20.27,331.75,201,-0.55,0.41,0.90,-12.44,-27.38,-325.18,44.25,18.60,126.35,3.30,4.87,11.89
16.83,4,0,1,98285.92,20.27,330.57,202,-0.50,0.23,0.86,-9.33,-32.87,-319.88,45.99,21.39,126.82,3.30,4.88,12.10
16.85,4,0,1,98291.95,20.28,330.06,203,-0.42,0.13,0.95,-4.39,-39.51,-314.33,47.69,24.16,127.41,3.30,4.87,11.97
16.87,4,0,1,98296.27,20.27,329.69,204,-0.31,0.06,0.90,3.84,-44.70,-308.11,49.38,26.89,128.15,3.29,4.87,11.99
16.89,4,0,1,98298.86,20.27,329.47,205,-0.22,0.11,0.92,9.88,-46.04,-302.07,51.10,29.56,129.03,3.30,4.87,12.07
16.91,4,0,1,98301.45,20.27,329.25,206,-0.14,0.08,0.96,16.10,-44.76,-296.77,52.88,32.15,130.08,3.30,4.87,12.00
16.93,4,0,1,98301.45,20.27,329.25,207,-0.12,0.14,0.94,23.78,-42.32,-292.44,54.76,34.66,131.33,3.30,4.87,12.04
16.96,4,0,1,98307.55,20.26,328.73,208,0.04,0.21,0.95,29.21,-38.60,-290.18,56.78,37.08,132.78,3.30,4.87,12.00
16.98,4,0,1,98317.89,20.26,327.85,209,0.06,0.31,0.97,30.55,-32.68,-289.09,59.00,39.41,134.43,3.30,4.89,11.94
17.00,4,0,1,98309.28,20.26,328.59,210,0.08,0.44,0.92,31.71,-27.26,-289.88,61.43,41.65,136.30,3.30,4.87,11.96
17.02,4,0,1,98310.13,20.26,328.51,211,0.12,0.56,0.91,30.49,-20.79,-291.40,64.12,43.78,138.40,3.30,4.87,11.97
17.04,4,0,1,98316.20,20.25,328.00,212,0.10,0.69,0.89,27.26,-14.70,-294.63,67.11,45.81,140.75,3.30,4.87,12.04
17.06,4,0,1,98322.23,20.26,327.48,213,-0.07,0.69,0.95,22.07,-10.79,-300.43,70.43,47.76,143.36,3.30,4.87,11.96
17.08,4,0,1,98329.14,20.25,326.89,214,-0.12,0.70,0.91,17.99,-7.99,-305.73,74.10,49.60,146.27,3.29,4.87,11.96
17.10,4,0,1,98320.48,20.26,327.63,215,-0.25,0.67,0.93,12.38,-7.44,-312.62,78.16,51.34,149.50,3.29,4.87,12.10
17.13,4,0,1,98326.55,20.25,327.12,216,-0.28,0.76,0.96,6.71,-7.13,-318.96,82.61,52.96,153.06,3.30,4.87,11.97
17.15,4,0,1,98330.91,20.25,326.74,217,-0.45,0.63,0.99,-1.34,-8.48,-323.54,87.46,54.44,156.93,3.30,4.87,11.96
17.17,4,0,1,98332.66,20.24,326.59,218,-0.59,0.50,1.04,-4.94,-12.56,-325.73,92.66,55.75,161.13,3.30,4.87,12.07
17.19,4,0,1,98340.41,20.24,325.93,219,-0.69,0.52,1.02,-8.72,-19.15,-327.62,98.19,56.92,165.63,3.30,4.87,12.02
17.22,4,0,1,98346.52,20.23,325.42,220,-0.67,0.33,0.97,-13.48,-26.65,-323.54,103.94,57.89,170.33,3.30,4.87,11.99
17.24,4,0,1,98362.03,20.23,324.09,221,-0.72,0.23,0.98,-14.57,-35.85,-318.29,109.84,58.70,175.20,3.30,4.87,11.79
17.26,4,0,1,98360.34,20.23,324.24,222,-0.59,0.19,0.96,-12.50,-42.93,-310.12,115.82,59.30,-179.81,3.30,4.87,11.86
17.28,4,0,1,98364.63,20.23,323.87,223,-0.46,0.08,0.93,-13.11,-47.74,-300.37,121.78,59.67,-174.81,3.30,4.87,11.86
17.30,4,0,1,98359.45,20.23,324.31,224,-0.46,-0.08,0.95,-7.56,-51.22,-290.67,127.65,59.83,-169.80,3.30,4.87,11.76
17.32,4,0,1,98373.28,20.22,323.14,225,-0.37,-0.19,0.90,-1.46,-56.40,-280.91,133.39,59.81,-164.85,3.30,4.87,11.81
17.34,4,0,1,98368.10,20.22,323.58,226,-0.21,-0.25,0.89,5.00,-57.99,-274.15,138.95,59.57,-159.98,3.31,4.87,11.92
17.37,4,0,1,98366.44,20.21,323.72,227,-0.08,-0.25,0.90,11.83,-57.87,-270.85,144.34,59.10,-155.22,3.30,4.87,11.94
17.39,4,0,1,98371.61,20.21,323.28,228,0.06,-0.26,0.87,18.11,-55.30,-269.21,149.50,58.38,-150.62,3.30,4.87,11.89
17.41,4,0,1,98382.81,20.22,322.33,229,0.15,-0.35,0.91,26.40,-51.34,-268.90,154.37,57.43,-146.21,3.30,4.87,11.96
17.43,4,0,1,98393.98,20.22,321.37,230,0.30,-0.41,0.98,33.66,-46.65,-270.73,158.93,56.23,-142.04,3.30,4.87,11.94
17.45,4,0,1,98393.16,20.22,321.44,231,0.34,-0.26,0.88,39.57,-39.88,-272.38,163.12,54.79,-138.17,3.30,4.87,11.97
17.47,4,0,1,98407.84,20.21,320.20,232,0.45,-0.21,0.87,44.02,-31.89,-274.51,166.91,53.13,-134.65,3.30,4.87,12.07
17.49,4,0,1,98410.42,20.21,319.98,233,0.53,-0.14,0.91,47.56,-22.20,-278.48,170.31,51.25,-131.46,3.30,4.87,12.08
17.51,4,0,1,98407.84,20.21,320.20,234,0.44,0.01,0.96,48.41,-13.54,-282.56,173.35,49.18,-128.63,3.29,4.87,12.07
17.54,4,0,1,98418.19,20.21,319.32,235,0.40,0.14,0.98,46.89,-6.04,-287.56,176.06,46.94,-126.13,3.30,4.86,11.89
17.56,4,0,1,98423.36,20.21,318.88,236,0.31,0.30,0.99,43.66,1.04,-293.48,178.49,44.54,-123.94,3.30,4.87,11.84
17.58,4,0,1,98428.54,20.21,318.43,237,0.23,0.39,0.96,35.55,7.01,-298.17,180.66,42.02,-122.08,3.30,4.87,11.88
17.60,4,0,1,98429.46,20.20,318.36,238,0.12,0.32,0.97,30.98,10.73,-300.49,182.62,39.41,-120.47,3.30,4.87,11.79
17.62,4,0,1,98426.88,20.20,318.58,239,-0.04,0.38,1.04,24.39,10.85,-301.59,184.42,36.75,-119.10,3.30,4.87,11.68
17.64,4,0,1,98428.54,20.21,318.43,240,0.01,0.34,1.11,18.72,10.43,-302.13,186.10,34.06,-117.92,3.30,4.89,11.75
17.66,4,0,1,98422.52,20.20,318.07,241,-0.04,0.22,1.05,12.38,10.18,-301.46,187.66,31.35,-116.92,3.30,4.87,11.83
17.68,4,0,1,98438.04,20.20,317.63,242,-0.04,0.14,1.02,9.70,8.78,-302.50,189.15,28.61,-116.06,3.30,4.87,11.79
17.71,4,0,1,98441.48,20.21,317.33,243,-0.02,0.08,1.00,8.35,5.49,-303.66,190.59,25.86,-115.28,3.30,4.88,11.65
17.73,4,0,1,98454.42,20.21,316.23,244,-0.01,-0.08,1.10,10.18,4.45,-305.49,191.98,23.08,-114.57,3.30,4.86,11.49
17.75,4,0,1,98454.42,20.21,316.23,245,-0.04,-0.08,1.10,11.22,2.13,-305.37,193.33,20.29,-113.93,3.28,4.87,11.91
17.77,4,0,1,98454.42,20.21,316.23,246,0.06,-0.18,1.01,14.51,1.95,-302.50,194.61,17.51,-113.33,3.30,4.87,11.97
17.80,4,0,1,98457.92,20.20,315.94,247,0.08,-0.21,1.07,18.23,2.99,-295.37,195.80,14.78,-112.78,3.31,4.87,11.88
17.82,4,0,1,98466.50,20.20,315.21,248,0.19,-0.40,1.15,24.39,4.51,-289.02,196.90,12.08,-112.23,3.30,4.87,12.08
17.84,4,0,1,98475.12,20.21,314.47,249,0.33,-0.31,1.12,29.63,8.54,-283.60,197.91,9.41,-111.71,3.30,4.87,11.97
17.86,4,0,1,98464.77,20.21,315.35,250,0.52,-0.24,1.08,33.84,16.16,-280.73,198.80,6.72,-111.21,3.30,4.87,12.08
17.88,4,0,1,98469.09,20.20,314.98,251,0.51,-0.12,1.03,36.71,24.82,-280.73,199.58,3.99,-110.73,3.30,4.88,11.97
